# Annotation file generated by Gemma
# Generated 06/30/2022
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000130304	SLC27A1	solute carrier family 27 member 1	GO:0001676|GO:1990379|GO:0044381|GO:0001579|GO:0006646|GO:0010867|GO:0006661|GO:1905135|GO:0015911|GO:0015878|GO:0071902|GO:0006659|GO:0032868|GO:0006656|GO:0071072|GO:0006654|GO:0006655|GO:0140115|GO:0015909|GO:0044539|GO:0150104|GO:0031652|GO:0032049|GO:0033211|GO:0009409	430797	376497
ENSG00000214425	LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene		293006	55073
ENSG00000237686	SCIRT	stem cell inhibitory RNA transcript		8794060	101929705
ENSG00000203499	FAM83H-AS1	FAM83H antisense RNA 1 (head to head)		3874920	100128338
ENSG00000226435	ANKRD18DP	ankyrin repeat domain 18D, pseudogene		428341	348840
ENSG00000238678	SNORD109A	small nucleolar RNA, C/D box 109A	GO:0006396	423756	338428
ENSG00000196754	S100A2	S100 calcium binding protein A2	GO:0043542	145507	6273
ENSG00000235770	LINC00607	long intergenic non-protein coding RNA 607		452559	646324
ENSG00000273841	TAF9	TATA-box binding protein associated factor 9	GO:0050821|GO:0032435|GO:0006468|GO:0045893|GO:1902065|GO:0035521|GO:0035522|GO:0042789|GO:0070555|GO:0006357|GO:0006974|GO:0006355|GO:0060261|GO:0000492|GO:1902166|GO:0043066|GO:0043484|GO:0060760|GO:0006282|GO:0043966|GO:0045944|GO:0016573|GO:0051123	157424	6880
ENSG00000100836	PABPN1	poly(A) binding protein nuclear 1	GO:0006936|GO:0000165|GO:0006397|GO:0006396|GO:1904247|GO:0016973|GO:0071222	175279	8106
ENSG00000212175	LOC124900537	small nucleolar RNA SNORA12		10579201	124900537
ENSG00000112378	PERP	p53 apoptosis effector related to PMP22	GO:0097202|GO:0007219|GO:0097186|GO:0045862|GO:0034113|GO:0098609|GO:0002934|GO:0072332	324103	64065
ENSG00000246422	DIAPH1-AS1	DIAPH1 antisense RNA 1		8569536	100505658
ENSG00000104960	PTOV1	PTOV1 extended AT-hook containing adaptor protein	GO:0045944	282668	53635
ENSG00000172775	PSME3IP1	proteasome activator subunit 3 interacting protein 1	GO:0032091|GO:1901799	341825	80011
ENSG00000273499	LOC124900333	small nucleolar RNA SNORA40		10578641	124900333
ENSG00000196866	H2AC7	H2A clustered histone 7		59441	3013
ENSG00000234883	MIR155HG	MIR155 host gene	GO:0035195	375208	114614
ENSG00000161013	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	GO:0019082|GO:0006487|GO:0006486|GO:0006491	230713	11282
ENSG00000165862					
ENSG00000212415	LOC124900367	small nucleolar RNA SNORD77		10578743	124900367
ENSG00000169169	CPT1C	carnitine palmitoyltransferase 1C	GO:0006635|GO:0006631|GO:0099072|GO:0009437	383338	126129
ENSG00000161921	CXCL16	C-X-C motif chemokine ligand 16	GO:0006935|GO:0030307|GO:0010818|GO:0006898|GO:0030335|GO:0007165|GO:0034341|GO:0034097|GO:0034612	320031	58191
ENSG00000146278	PNRC1	proline rich nuclear receptor coactivator 1		224656	10957
ENSG00000143756	FBXO28	F-box protein 28	GO:0000209	238653	23219
ENSG00000149136	SSRP1	structure specific recognition protein 1	GO:0006337|GO:0006334|GO:0006281|GO:0006260|GO:1902275	155083	6749
ENSG00000131650	KREMEN2	kringle containing transmembrane protein 2	GO:0030279|GO:0016055|GO:0060173|GO:0007275	334595	79412
ENSG00000171004	HS6ST2	heparan sulfate 6-O-sulfotransferase 2	GO:0015015|GO:0006024	366716	90161
ENSG00000265433	MIR4447	microRNA 4447		8625288	100616485
ENSG00000197406	DIO3	iodothyronine deiodinase 3	GO:0097474|GO:0001666|GO:0040018|GO:0042446|GO:0046549|GO:0042404|GO:0042403|GO:0070342	35948	1735
ENSG00000163536	SERPINI1	serpin family I member 1	GO:0007417|GO:0010951|GO:0010976|GO:0007422|GO:0030155	125727	5274
ENSG00000049239	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	GO:0006006|GO:2000064|GO:0009051|GO:0097305	198059	9563
ENSG00000166796	LDHC	lactate dehydrogenase C	GO:0030317|GO:0006090|GO:0019516|GO:0006754|GO:0006089|GO:0019244	85369	3948
ENSG00000101084	RAB5IF	RAB5 interacting factor	GO:0097250	306378	55969
ENSG00000279245	FAM223A	family with sequence similarity 223 member A		3891782	100132967
ENSG00000212181	LOC124900532	small nucleolar RNA SNORA48		10579192	124900532
ENSG00000248995	LINC02231	long intergenic non-protein coding RNA 2231		10181330	109729131
ENSG00000143793	C1orf35	chromosome 1 open reading frame 35		333897	79169
ENSG00000229869	LARP4B-DT	LARP4B divergent transcript		8799862	101927762
ENSG00000212594	LOC124900318	U8 small nucleolar RNA		10578605	124900318
ENSG00000112539	C6orf118	chromosome 6 open reading frame 118		402965	168090
ENSG00000188505	NCCRP1	NCCRP1, F-box associated domain containing	GO:0008284|GO:0006516|GO:0016567|GO:0030433|GO:0031146	426289	342897
ENSG00000258038	LINC02327	long intergenic non-protein coding RNA 2327		9008469	102724917
ENSG00000185666	SYN3	synapsin III	GO:0032228|GO:0007269|GO:0097091	175985	8224
ENSG00000265861	MIR4495	microRNA 4495		8624891	100616287
ENSG00000236795	CNTNAP2-AS1	CNTNAP2 antisense RNA 1		8798133	101928700
ENSG00000197459					
ENSG00000243452					
ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	GO:0051604|GO:0006493|GO:0016266|GO:0018243|GO:0018242	51597	2590
ENSG00000101400	SNTA1	syntrophin alpha 1	GO:0003117|GO:0002027|GO:1902083|GO:0006936|GO:0007528|GO:1902305|GO:0086005|GO:0060307	152865	6640
ENSG00000168913	ENHO	energy homeostasis associated	GO:0045747|GO:0007165	430604	375704
ENSG00000158955	WNT9B	Wnt family member 9B	GO:0030539|GO:0003339|GO:0072174|GO:0060070|GO:0060071|GO:0048701|GO:1902455|GO:0061303|GO:0072038|GO:0001932|GO:0071300|GO:0001658|GO:0072044|GO:0043085|GO:0032526|GO:1904948|GO:0072181|GO:0060021|GO:0045165|GO:0030182|GO:0061038|GO:0009267|GO:1905438|GO:0009786|GO:0035150|GO:0001701|GO:0072003|GO:0072046	169287	7484
ENSG00000221768	MIR1302-7	microRNA 1302-7		8101795	100302147
ENSG00000203740	NTMT2	N-terminal Xaa-Pro-Lys N-methyltransferase 2	GO:0006480	395399	149281
ENSG00000188682					
ENSG00000283229					
ENSG00000162520	SYNC	syncoilin, intermediate filament protein	GO:0045103	347439	81493
ENSG00000233261	FAM238A	family with sequence similarity 238 member A		451544	645528
ENSG00000134533	RERG	RAS like estrogen regulated growth inhibitor	GO:0030308|GO:0007265|GO:0007264|GO:0008285|GO:0009725	363542	85004
ENSG00000185986	SDHAP3	SDHA pseudogene 3		462889	728609
ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	GO:0045766|GO:0007520|GO:0007155|GO:0006508	174806	8038
ENSG00000165449	SLC16A9	solute carrier family 16 member 9	GO:1902603|GO:0046415|GO:0015718|GO:0015881	409573	220963
ENSG00000236897	LOC100506101	uncharacterized LOC100506101		8570645	100506101
ENSG00000266241	MIR5047	microRNA 5047		8625129	100616408
ENSG00000127774	EMC6	ER membrane protein complex subunit 6	GO:0000045|GO:0071816|GO:0045050	350322	83460
ENSG00000120949	TNFRSF8	TNF receptor superfamily member 8	GO:0032759|GO:0071260|GO:0032760|GO:0043065|GO:0007165|GO:0008285	20607	943
ENSG00000162804	SNED1	sushi, nidogen and EGF like domains 1	GO:0007160	251106	25992
ENSG00000277613	LOC124904108	U6 spliceosomal RNA		10588669	124904108
ENSG00000266589	MIR4512	microRNA 4512		8624616	100616149
ENSG00000260941	LINC00622	long intergenic non-protein coding RNA 622		449936	644242
ENSG00000141971	MVB12A	multivesicular body subunit 12A	GO:0019075|GO:0043162|GO:0032801|GO:0046755|GO:0042058|GO:0036258|GO:0016236|GO:0043328|GO:0039702|GO:0032510|GO:0090148	372000	93343
ENSG00000197409	H3C4	H3 clustered histone 4	GO:0006335|GO:0006334|GO:0040029|GO:0032200	177251	8351
ENSG00000167625	ZNF526	zinc finger protein 526	GO:0006357	377684	116115
ENSG00000224718	LINC01657	long intergenic non-protein coding RNA 1657		8798190	101928751
ENSG00000198643	FAM3D	FAM3 metabolism regulating signaling molecule D	GO:0070093|GO:0046676|GO:0007165	386688	131177
ENSG00000188732	FAM221A	family with sequence similarity 221 member A		425358	340277
ENSG00000143801	PSEN2	presenilin 2	GO:0007219|GO:1990456|GO:0110097|GO:0042987|GO:0016485|GO:0006509|GO:0001666|GO:0043085|GO:0050435|GO:0007220|GO:0043066|GO:0035556|GO:0034205|GO:0006816	133237	5664
ENSG00000273703	H2BC14	H2B clustered histone 14	GO:0006334	177125	8342
ENSG00000214642	DEFB113	defensin beta 113	GO:0045087|GO:0042742	411679	245927
ENSG00000135930	EIF4E2	eukaryotic translation initiation factor 4E family member 2	GO:0006413|GO:0035278|GO:0017148	196334	9470
ENSG00000183066	WBP2NL	WBP2 N-terminal like	GO:0007343|GO:0045893|GO:0035038|GO:0035039|GO:0051480|GO:0051321	402261	164684
ENSG00000064102	INTS13	integrator complex subunit 13	GO:0016180|GO:0051301|GO:0030317|GO:0051642|GO:0007346|GO:0080154|GO:0007052|GO:0034243|GO:0090435	302367	55726
ENSG00000212168	LOC124900539	small nucleolar RNA SNORD78		10579207	124900539
ENSG00000134250	NOTCH2	notch receptor 2	GO:0000122|GO:0007399|GO:0045672|GO:0043011|GO:0060674|GO:0046849|GO:0035622|GO:0030097|GO:0072015|GO:0072014|GO:0035264|GO:0072574|GO:0002315|GO:0002437|GO:0030326|GO:2001204|GO:0046579|GO:0061073|GO:0043065|GO:0003162|GO:0043066|GO:0001709|GO:0061314|GO:0001947|GO:0070986|GO:0001701|GO:0006959|GO:0006915|GO:0042060|GO:0007219|GO:0030513|GO:0007411|GO:2000249|GO:0010629|GO:0060413|GO:0042742|GO:0071228|GO:0070374|GO:0002011|GO:0030509|GO:0010838|GO:0003184|GO:0009887|GO:1990705|GO:0072104	117620	4853
ENSG00000259687	LINC01220	long intergenic non-protein coding RNA 1220		470559	731223
ENSG00000130768	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B	GO:0045087|GO:0034122|GO:0006954|GO:0006685|GO:0050728|GO:0046466	260565	27293
ENSG00000113273	ARSB	arylsulfatase B	GO:0051597|GO:0007417|GO:0061580|GO:0007041|GO:0007040|GO:0006914|GO:0010976|GO:0007584|GO:0043627|GO:0009268|GO:0010632	9878	411
ENSG00000183862	CNGA2	cyclic nucleotide gated channel subunit alpha 2	GO:0050896|GO:0098655|GO:0007608	26804	1260
ENSG00000099725	PRKY	protein kinase Y-linked (pseudogene)	GO:0018105|GO:0006468|GO:0007165	132232	5616
ENSG00000253428	LINC01942	long intergenic non-protein coding RNA 1942		9254033	105377736
ENSG00000287660	LOC124900810	uncharacterized LOC124900810		10580034	124900810
ENSG00000179294	EPOP	elongin BC and polycomb repressive complex 2 associated protein	GO:0048863|GO:0006357|GO:0035616|GO:0048663	3896367	100170841
ENSG00000104915	STX10	syntaxin 10	GO:0006886|GO:0042147|GO:0048278|GO:0034498|GO:0006906|GO:0032880	182844	8677
ENSG00000129226	CD68	CD68 molecule	GO:0072594|GO:0031669|GO:0002437|GO:0007568|GO:0140052|GO:0071222|GO:0002605	21441	968
ENSG00000104689	TNFRSF10A	TNF receptor superfamily member 10a	GO:0071260|GO:0008625|GO:0097191|GO:0043065|GO:0007165|GO:0007250|GO:0036462|GO:0006915	185175	8797
ENSG00000123427	EEF1AKMT3	EEF1A lysine methyltransferase 3	GO:0018022	249416	25895
ENSG00000171119	NRTN	neurturin	GO:0000165|GO:0001755|GO:0021675|GO:0007169|GO:0007399|GO:0031175	118457	4902
ENSG00000183808	RBM12B	RNA binding motif protein 12B	GO:0043484	434232	389677
ENSG00000154537	FAM27C	family with sequence similarity 27 member C		1101219	100132948
ENSG00000168930	TRIM49	tripartite motif containing 49	GO:0045087|GO:0016567|GO:0010468	312364	57093
ENSG00000253438	LOC105375751	uncharacterized LOC105375751		9245535	105375751
ENSG00000080493	SLC4A4	solute carrier family 4 member 4	GO:0050801|GO:0035725|GO:0036376|GO:0015698|GO:0051453|GO:0006814|GO:0042391|GO:0045821|GO:0015701|GO:0055085|GO:0150104|GO:0098656	182687	8671
ENSG00000163444	TMEM183A	transmembrane protein 183A	GO:0031647	371141	92703
ENSG00000214189	ZNF788P	zinc finger family member 788, pseudogene	GO:0006355	432750	388507
ENSG00000265190	ANXA8	annexin A8	GO:1900004|GO:1900138|GO:0007596|GO:0007032|GO:0016197	458283	653145
ENSG00000138821	SLC39A8	solute carrier family 39 member 8	GO:1990079|GO:0006824|GO:0006525|GO:0006487|GO:0006882|GO:0015698|GO:0030198|GO:0070574|GO:0006829|GO:0071421|GO:0042391|GO:0006876|GO:0030026|GO:1990540|GO:0006355|GO:0006351|GO:0097080|GO:0015701|GO:0061757|GO:0071578|GO:0071577|GO:0098711	324749	64116
ENSG00000238205	MPC1L	mitochondrial pyruvate carrier 1 like	GO:0006850	427492	347411
ENSG00000141655	TNFRSF11A	TNF receptor superfamily member 11a	GO:0030316|GO:0033209|GO:0034097|GO:0071848|GO:0051092|GO:0071847|GO:0009314|GO:0034612|GO:0051091|GO:0070555|GO:0002548|GO:0032496|GO:0072674|GO:0045780|GO:0002250|GO:0007267|GO:0048535|GO:0060086|GO:0007165|GO:0008284|GO:0043507|GO:0071812|GO:0060749|GO:0001503	185051	8792
ENSG00000130592	LSP1	lymphocyte specific protein 1	GO:0006968|GO:0006935|GO:0098761|GO:0007165	86950	4046
ENSG00000196141	SPATS2L	spermatogenesis associated serine rich 2 like		251420	26010
ENSG00000177700	POLR2L	RNA polymerase II, I and III subunit L	GO:0006366|GO:0006356|GO:0006360|GO:0042797	128719	5441
ENSG00000205838	TTC23L	tetratricopeptide repeat domain 23 like	GO:0034976	398525	153657
ENSG00000107816	LZTS2	leucine zipper tumor suppressor 2	GO:0051168|GO:0090090|GO:0000281|GO:0016055|GO:0051013|GO:0051255	358091	84445
ENSG00000174928	C3orf33	chromosome 3 open reading frame 33	GO:0070373|GO:0051090	420899	285315
ENSG00000232900	LOC101929413	uncharacterized LOC101929413		8999522	101929413
ENSG00000138271	GPR87	G protein-coupled receptor 87	GO:0007194|GO:0035589|GO:0007186	282914	53836
ENSG00000258834	DUX4L4	double homeobox 4 like 4 (pseudogene)		443254	441056
ENSG00000178734	LMO7DN	LMO7 downstream neighbor		465279	729420
ENSG00000163449	TMEM169	transmembrane protein 169		371130	92691
ENSG00000065413	ANKRD44	ankyrin repeat domain 44		369213	91526
ENSG00000271743	MCPH1-AS1	MCPH1 antisense RNA 1		3889860	100507530
ENSG00000081087	OSTM1	osteoclastogenesis associated transmembrane protein 1	GO:0030316|GO:0030321	263020	28962
ENSG00000125398	SOX9	SRY-box transcription factor 9	GO:0021780|GO:0002067|GO:0001894|GO:0060070|GO:0003430|GO:1901203|GO:1902894|GO:0046322|GO:0002062|GO:0065003|GO:0061046|GO:0061323|GO:0042127|GO:0098609|GO:2000741|GO:0060517|GO:0001658|GO:0001934|GO:0071364|GO:0070384|GO:0001942|GO:0050679|GO:0003203|GO:0043066|GO:0060221|GO:0061036|GO:0035019|GO:0001708|GO:0019100|GO:0060509|GO:0070542|GO:0072289|GO:0030879|GO:0003413|GO:0072197|GO:0007219|GO:0003415|GO:0002683|GO:0071260|GO:0072193|GO:0006366|GO:0072190|GO:0030916|GO:0010628|GO:0045893|GO:0010629|GO:0085029|GO:2000648|GO:0045892|GO:0010463|GO:2001054|GO:0060532|GO:0060534|GO:0060018|GO:0071300|GO:0050680|GO:0007507|GO:0030502|GO:0097065|GO:0002053|GO:2000138|GO:0010634|GO:0045662|GO:1904864|GO:0032808|GO:0030903|GO:0008284|GO:0014036|GO:0045668|GO:0060008|GO:0045944|GO:0060009|GO:0071773|GO:0070168|GO:0014032|GO:0030857|GO:0000122|GO:0030858|GO:0071560|GO:0043491|GO:0097152|GO:0006468|GO:1902732|GO:0048665|GO:0007283|GO:2000020|GO:0048709|GO:0019933|GO:0035622|GO:0010564|GO:0030850|GO:0072089|GO:0001501|GO:0001502|GO:0090090|GO:0031018|GO:0006357|GO:0046533|GO:0007165|GO:0007173|GO:0060784|GO:2000794|GO:0030282|GO:0072034|GO:0070371|GO:0003179|GO:0090184|GO:0030279|GO:0051216|GO:0042981|GO:0045732|GO:0003170|GO:0008584|GO:0060174|GO:0007010|GO:0061145|GO:0003180|GO:0060575|GO:0014068|GO:0071504|GO:0001837|GO:0071347|GO:0032332|GO:0030155|GO:0002009|GO:0032331|GO:0090103|GO:0090190|GO:0006338|GO:0006334|GO:0034504|GO:0003188|GO:0060041|GO:0060441|GO:0061138|GO:0060729	153339	6662
ENSG00000091583	APOH	apolipoprotein H	GO:0006641|GO:0007597|GO:0051917|GO:0051918|GO:0016525|GO:0001937|GO:0034392|GO:0030194|GO:0030195|GO:0034197|GO:0031639|GO:0051006|GO:0010596|GO:0033033	8329	350
ENSG00000256683	ZNF350	zinc finger protein 350	GO:0000122|GO:0006357|GO:0006355|GO:0045892	321425	59348
ENSG00000285564	DKFZp451B082	uncharacterized LOC401282		439270	401282
ENSG00000214212	C19orf38	chromosome 19 open reading frame 38		413832	255809
ENSG00000214193	SH3D21	SH3 domain containing 21	GO:0016477|GO:0007015	337955	79729
ENSG00000233170	LOC728024	STING1 ER exit protein 1 pseudogene		461180	728024
ENSG00000115963	RND3	Rho family GTPase 3	GO:0032956|GO:0030865|GO:0007015|GO:0007155|GO:0007264|GO:0007163|GO:0008360|GO:0016477|GO:0030036	9353	390
ENSG00000186854	LOC105374836	uncharacterized LOC105374836		9241245	105374836
ENSG00000172782	FADS6	fatty acid desaturase 6	GO:0006633|GO:0006629	418147	283985
ENSG00000115657	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	GO:0006779|GO:0006878|GO:0006879|GO:0006778|GO:0006785|GO:0043588|GO:0042168|GO:0007420|GO:1903232|GO:0055085|GO:0015886|GO:0098849|GO:0033013|GO:0035351	207182	10058
ENSG00000228526					
ENSG00000212445	LOC124900379	small nucleolar RNA SNORA48		10578772	124900379
ENSG00000132259	CNGA4	cyclic nucleotide gated channel subunit alpha 4	GO:0050896|GO:0098655|GO:0007608	26833	1262
ENSG00000115233	PSMD14	proteasome 26S subunit, non-ATPase 14	GO:0045471|GO:0006303|GO:0070536|GO:0000724|GO:0043161|GO:0006511|GO:0061136|GO:0010950|GO:0016579	210416	10213
ENSG00000010610	CD4	CD4 molecule	GO:0050863|GO:0030217|GO:0043410|GO:0007155|GO:0050829|GO:0001934|GO:0032507|GO:0006955|GO:0032743|GO:0007169|GO:0051924|GO:0007167|GO:0007166|GO:0007165|GO:0033674|GO:0050870|GO:0097011|GO:0045893|GO:0045058|GO:0018108|GO:0045657|GO:0035723|GO:0070374|GO:0050731|GO:0050850|GO:0030225|GO:0002250|GO:0043123|GO:0046598|GO:0045860|GO:0042110|GO:0035397|GO:0046718|GO:0019722	20134	920
ENSG00000232283	HSD17B3-AS1	HSD17B3 antisense RNA 1		9247380	105376162
ENSG00000264301	LINC01444	long intergenic non-protein coding RNA 1444		8799609	101927642
ENSG00000121898	CPXM2	carboxypeptidase X, M14 family member 2	GO:0006518|GO:0016485	380120	119587
ENSG00000175841	FAM172BP	family with sequence similarity 172 member B, pseudogene	GO:0031048	386984	131909
ENSG00000165406	MARCHF8	membrane associated ring-CH-type finger 8	GO:0006955|GO:0002250|GO:0002495|GO:0000209	409607	220972
ENSG00000285816	POLA2	DNA polymerase alpha 2, accessory subunit	GO:0006270|GO:0006260|GO:0006606|GO:0006269	246004	23649
ENSG00000066735	KIF26A	kinesin family member 26A	GO:0048484|GO:0007018|GO:0001560|GO:0009968	253643	26153
ENSG00000068323	TFE3	transcription factor binding to IGHM enhancer 3	GO:0045670|GO:0006357|GO:0002250|GO:0045785|GO:0045893|GO:0090336|GO:0120163|GO:0045944|GO:0006959	159979	7030
ENSG00000141012	GALNS	galactosamine (N-acetyl)-6-sulfatase		51551	2588
ENSG00000101447	FAM83D	family with sequence similarity 83 member D	GO:0070372|GO:1902808|GO:0051301|GO:0032006|GO:0007165|GO:0042176|GO:0008283|GO:0016477|GO:1902480|GO:0001837|GO:0051310	348434	81610
ENSG00000100767	PAPLN	papilin, proteoglycan like sulfated glycoprotein	GO:0010951|GO:0030198	366294	89932
ENSG00000164039	BDH2	3-hydroxybutyrate dehydrogenase 2	GO:0030855|GO:0019290|GO:0006635|GO:0042168|GO:0055072	309943	56898
ENSG00000171606	ZNF274	zinc finger protein 274	GO:0000122|GO:0006357|GO:0006355|GO:1900112	221615	10782
ENSG00000121350	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1	GO:0034599	340498	79912
ENSG00000261332	LOC100506928	uncharacterized LOC100506928		8572573	100506928
ENSG00000196553	CCDC196	coiled-coil domain containing 196		442037	440184
ENSG00000167676	PLIN4	perilipin 4		465101	729359
ENSG00000123892	RAB38	RAB38, member RAS oncogene family	GO:0016192|GO:0032438|GO:0006886|GO:0060155|GO:1903232|GO:0035646|GO:0072657|GO:0090383|GO:0015031|GO:0007005|GO:0007264|GO:2001247	246284	23682
ENSG00000162290					
ENSG00000204666	ZNF473CR	ZNF473 cis regulating lncRNA		438240	400710
ENSG00000265390	MIR4999	microRNA 4999		8648452	100847049
ENSG00000137210	TMEM14B	transmembrane protein 14B	GO:2000045|GO:0021987|GO:0070453|GO:0061351	349500	81853
ENSG00000268401	LOC105372421	uncharacterized LOC105372421		9230251	105372421
ENSG00000206787	RNU6-76P	RNA, U6 small nuclear 76, pseudogene		8722726	100873777
ENSG00000203760	CENPW	centromere protein W	GO:0051301|GO:0000278|GO:0007059|GO:0034080|GO:0051382|GO:0051276	431388	387103
ENSG00000236720	LINC01741	long intergenic non-protein coding RNA 1741		8798208	101928778
ENSG00000164458	TBXT	T-box transcription factor T	GO:0003007|GO:0000122|GO:0006357|GO:0007498|GO:0043433|GO:0007165|GO:0008595|GO:0090009|GO:0060379|GO:0045944|GO:0001707|GO:0001708|GO:0001756	156972	6862
ENSG00000244476	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope	GO:0000768|GO:0007520|GO:0006949	440878	405754
ENSG00000238423	SNORD42B	small nucleolar RNA, C/D box 42B	GO:0006396	256870	26808
ENSG00000123485	HJURP	Holliday junction recognition protein	GO:0007049|GO:0007059|GO:0043254|GO:0034080|GO:0051101	297930	55355
ENSG00000188026	RILPL1	Rab interacting lysosomal protein like 1	GO:1901214|GO:0060271|GO:1903445|GO:0003382	428708	353116
ENSG00000257221	MIR4496	microRNA 4496		8624799	100616240
ENSG00000099203	TMED1	transmembrane p24 trafficking protein 1	GO:0045087|GO:0006888|GO:0006886|GO:0007267|GO:0007165|GO:0007030	225724	11018
ENSG00000114757	PEX5L	peroxisomal biogenesis factor 5 like	GO:0043949|GO:0098655|GO:0016560	279065	51555
ENSG00000157625	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3	GO:0043123|GO:0010507	414782	257397
ENSG00000277749	LOC124903525	uncharacterized LOC124903525		10587096	124903525
ENSG00000006468	ETV1	ETS variant transcription factor 1	GO:0007638|GO:0007517|GO:0006357|GO:0006366|GO:0007411|GO:0045944|GO:0048935|GO:0030154	44331	2115
ENSG00000248079	DPH6-DT	DPH6 divergent transcript		8574233	100507466
ENSG00000179755	LOC162137	Putative uncharacterized protein MGC34800		401231	162137
ENSG00000125900	SIRPD	signal regulatory protein delta		385238	128646
ENSG00000170627	GTSF1	gametocyte specific factor 1	GO:0007283|GO:0030154	380754	121355
ENSG00000271254	LOC102724250	neuroblastoma breakpoint family member 1-like		9005675	102724250
ENSG00000135749	PCNX2	pecanex 2		341676	80003
ENSG00000198967	OR10Z1	olfactory receptor family 10 subfamily Z member 1	GO:0050911|GO:0007186	385043	128368
ENSG00000287200	LOC124902947	uncharacterized LOC124902947		10585568	124902947
ENSG00000139531	SUOX	sulfite oxidase	GO:0006790	156409	6821
