# Annotation file generated by Gemma
# Generated 08/27/2021
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000097033	SH3GLB1	SH3 domain containing GRB2 like, endophilin B1		271570	51100
ENSG00000133059	DSTYK	dual serine/threonine and tyrosine protein kinase		247472	25778
ENSG00000198680	TUSC1	tumor suppressor candidate 1		422482	286319
ENSG00000236617	CHFR-DT	CHFR divergent transcript		8798406	101928530
ENSG00000188620	HMX3	H6 family homeobox 3		425751	340784
ENSG00000165478	HEPACAM	hepatic and glial cell adhesion molecule		409389	220296
ENSG00000105393	BABAM1	BRISC and BRCA1 A complex member 1		264194	29086
ENSG00000231431	FAR2P4	fatty acyl-CoA reductase 2 pseudogene 4		10399984	100420005
ENSG00000199787	SNORA80C	small nucleolar RNA, H/ACA box 80C		9672829	109616959
ENSG00000163098	BIRC8	baculoviral IAP repeat containing 8		373546	112401
ENSG00000281720	DUX4L8	double homeobox 4 like 8 (pseudogene)		256214	26583
ENSG00000131386	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15		379152	117248
ENSG00000151023	ENKUR	enkurin, TRPC channel interacting protein		408584	219670
ENSG00000237654	LOC101929653	uncharacterized LOC101929653		8793855	101929653
ENSG00000265822	MIR4422	microRNA 4422		8624863	100616272
ENSG00000164056	SPRY1	sprouty RTK signaling antagonist 1		211206	10252
ENSG00000258735	PPP1R13B-DT	PPP1R13B divergent transcript		392443	145216
ENSG00000123364	HOXC13	homeobox C13		72212	3229
ENSG00000188613	NANOS1	nanos C2HC-type zinc finger 1		425730	340719
ENSG00000124743	KLHL31	kelch like family member 31		439237	401265
ENSG00000113269	RNF130	ring finger protein 130		304310	55819
ENSG00000123388	HOXC11	homeobox C11		72194	3227
ENSG00000253967	LOC101926892	uncharacterized LOC101926892		8801268	101926892
ENSG00000229676	ZNF492	zinc finger protein 492		317624	57615
ENSG00000152795	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like		205758	9987
ENSG00000198585	NUDT16	nudix hydrolase 16		386958	131870
ENSG00000226025	LGALS17A	galectin 14 pseudogene		438217	400696
ENSG00000130204	TOMM40	translocase of outer mitochondrial membrane 40		215264	10452
ENSG00000112796	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase family member 5		321049	59084
ENSG00000177363	LRRN4CL	LRRN4 C-terminal like		409850	221091
ENSG00000224057	EGFR-AS1	EGFR antisense RNA 1		8574315	100507500
ENSG00000184792	OSBP2	oxysterol binding protein 2		246651	23762
ENSG00000203784	LELP1	late cornified envelope like proline rich 1		395233	149018
ENSG00000229327	EPC1-AS1	EPC1 antisense RNA 1		9000813	102031319
ENSG00000140941	MAP1LC3B	microtubule associated protein 1 light chain 3 beta		348847	81631
ENSG00000214700	C12orf71	chromosome 12 open reading frame 71		463651	728858
ENSG00000130270	ATP8B3	ATPase phospholipid transporting 8B3		394656	148229
ENSG00000175581	MRPL48	mitochondrial ribosomal protein L48		280231	51642
ENSG00000267142	LOC644189	acyl-CoA thioesterase 4 pseudogene		449867	644189
ENSG00000156959	LHFPL4	LHFPL tetraspan subfamily member 4		430375	375323
ENSG00000182674	KCNB2	potassium voltage-gated channel subfamily B member 2		193468	9312
ENSG00000187266	EPOR	erythropoietin receptor		43442	2057
ENSG00000223756	TSSC2	tumor suppressing subtransferable candidate 2 (pseudogene)		455978	650368
ENSG00000265599	MIR4471	microRNA 4471		8625219	100616451
ENSG00000279261	PP2672	uncharacterized LOC100130249		3882176	100130249
ENSG00000266188	MIR5095	microRNA 5095		8625233	100616458
ENSG00000275842	MIR941-5	microRNA 941-5		9152732	103504732
ENSG00000200087					
ENSG00000223351	ZNF385D-AS2	ZNF385D antisense RNA 2		8762843	100874221
ENSG00000273297	LOC105375519	uncharacterized LOC105375519		9244439	105375519
ENSG00000169704	GP9	glycoprotein IX platelet		55714	2815
ENSG00000206077	ZDHHC11B	zinc finger DHHC-type containing 11B		458088	653082
ENSG00000283117	MGC4859	uncharacterized LOC79150		333686	79150
ENSG00000078081	LAMP3	lysosomal associated membrane protein 3		258164	27074
ENSG00000143147	GPR161	G protein-coupled receptor 161		242464	23432
ENSG00000185345	PRKN	parkin RBR E3 ubiquitin protein ligase		121408	5071
ENSG00000186009	ATP4B	ATPase H+/K+ transporting subunit beta		11329	496
ENSG00000201672	SNORD113-4	small nucleolar RNA, C/D box 113-4		474185	767564
ENSG00000283186					
ENSG00000163435	ELF3	E74 like ETS transcription factor 3		41978	1999
ENSG00000166548	TK2	thymidine kinase 2		161258	7084
ENSG00000173868	PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 1		401333	162466
ENSG00000131808	FSHB	follicle stimulating hormone subunit beta		49694	2488
ENSG00000008438	PGLYRP1	peptidoglycan recognition protein 1		188579	8993
ENSG00000140262	TCF12	transcription factor 12		158743	6938
ENSG00000271889	LOC105374758	uncharacterized LOC105374758		9240880	105374758
ENSG00000287730	LOC105377503	uncharacterized LOC105377503		9252986	105377503
ENSG00000186660	ZFP91	ZFP91 zinc finger protein, atypical E3 ubiquitin ligase		346554	80829
ENSG00000155256	ZFYVE27	zinc finger FYVE-type containing 27		379814	118813
ENSG00000118804	STBD1	starch binding domain 1		188490	8987
ENSG00000065978	YBX1	Y-box binding protein 1		118465	4904
ENSG00000113302	IL12B	interleukin 12B		78117	3593
ENSG00000099783	HNRNPM	heterogeneous nuclear ribonucleoprotein M		114273	4670
ENSG00000266594	MIR4766	microRNA 4766		8624883	100616283
ENSG00000261520	DLGAP1-AS5	DLGAP1 antisense RNA 5		418938	284215
ENSG00000198265	HELZ	helicase with zinc finger		204750	9931
ENSG00000171199	OPRPN	opiorphin prepropeptide		320562	58503
ENSG00000238650	SNORD54	small nucleolar RNA, C/D box 54		256834	26795
ENSG00000214803	LOC101927588	uncharacterized LOC101927588		8799506	101927588
ENSG00000205274	TRBV20OR9-2	T cell receptor beta variable 20/OR9-2 (non-functional)		159172	6962
ENSG00000201331	SNORD115-23	small nucleolar RNA, C/D box 115-23		3156926	100033800
ENSG00000248714	ZNF652-AS1	ZNF652 antisense RNA 1		9007110	102724596
ENSG00000232346	RPS17P16	ribosomal protein S17 pseudogene 16		440076	402057
ENSG00000166546	BEAN1	brain expressed associated with NEDD4 1		393154	146227
ENSG00000100258	LMF2	lipase maturation factor 2		368784	91289
ENSG00000164199	ADGRV1	adhesion G protein-coupled receptor V1		354303	84059
ENSG00000179520	SLC17A8	solute carrier family 17 member 8		411905	246213
ENSG00000124780	KCNK17	potassium two pore domain channel subfamily K member 17		365749	89822
ENSG00000104524	PYCR3	pyrroline-5-carboxylate reductase 3		330972	65263
ENSG00000254300	LINC01111	long intergenic non-protein coding RNA 1111		8801470	101926978
ENSG00000092964	DPYSL2	dihydropyrimidinase like 2		37623	1808
ENSG00000221716	SNORA11	small nucleolar RNA, H/ACA box 11		459661	677799
ENSG00000140043					
ENSG00000100721	TCL1A	TCL1 family AKT coactivator A		175348	8115
ENSG00000231752	EMBP1	embigin pseudogene 1		453689	647121
ENSG00000164344	KLKB1	kallikrein B1		82819	3818
ENSG00000122859	NEUROG3	neurogenin 3		269075	50674
ENSG00000088280	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3		300115	55616
ENSG00000244291					
ENSG00000112983	BRD8	bromodomain containing 8		223396	10902
ENSG00000088726	TMEM40	transmembrane protein 40		296800	55287
ENSG00000167110	GOLGA2	golgin A2		55489	2801
ENSG00000159307	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1		344509	80274
ENSG00000197150	ABCB8	ATP binding cassette subfamily B member 8		229217	11194
ENSG00000130876	SLC7A10	solute carrier family 7 member 10		308403	56301
ENSG00000244411	KRTAP5-7	keratin associated protein 5-7		441800	440050
ENSG00000183813	CCR4	C-C motif chemokine receptor 4		26467	1233
ENSG00000226159	LINC01375	long intergenic non-protein coding RNA 1375		8801426	101926924
ENSG00000139174	PRICKLE1	prickle planar cell polarity protein 1		391963	144165
ENSG00000134490	TMEM241	transmembrane protein 241		363681	85019
ENSG00000084628	NKAIN1	sodium/potassium transporting ATPase interacting 1		334910	79570
ENSG00000250127	LINC02108	long intergenic non-protein coding RNA 2108		8798258	101928600
ENSG00000259328	LOC727751	golgin A2 pseudogene		460334	727751
ENSG00000236371	CT47A1	cancer/testis antigen family 47 member A1		461392	728096
ENSG00000130810	PPAN	peter pan homolog		308490	56342
ENSG00000132846	ZBED3	zinc finger BED-type containing 3		357603	84327
ENSG00000214922	HLA-F-AS1	HLA-F antisense RNA 1		421765	285830
ENSG00000263408	MIR4453	microRNA 4453		8624704	100616193
ENSG00000280424	LOC730668	dynein heavy chain -like pseudogene		468964	730668
ENSG00000087008	ACOX3	acyl-CoA oxidase 3, pristanoyl		176684	8310
ENSG00000182890	GLUD2	glutamate dehydrogenase 2		54398	2747
ENSG00000196407	THEM5	thioesterase superfamily member 5		419724	284486
ENSG00000179262	RAD23A	RAD23 homolog A, nucleotide excision repair protein		137894	5886
ENSG00000160633	SAFB	scaffold attachment factor B		145882	6294
ENSG00000100473	COCH	cochlin		35512	1690
ENSG00000157653	C9orf43	chromosome 9 open reading frame 43		414630	257169
ENSG00000100220	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase		277992	51493
ENSG00000287301	LOC107986888	uncharacterized LOC107986888		9670482	107986888
ENSG00000135486	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1		71177	3178
ENSG00000107147	KCNT1	potassium sodium-activated channel subfamily T member 1		317151	57582
ENSG00000034533	ASTE1	asteroid homolog 1		263514	28990
ENSG00000230099	TRBV5-4	T cell receptor beta variable 5-4		262296	28611
ENSG00000248485	PCP4L1	Purkinje cell protein 4 like 1		459477	654790
ENSG00000248498	ASNSP1	ASNS pseudogene 1		434192	389652
ENSG00000048342	CC2D2A	coiled-coil and C2 domain containing 2A		316621	57545
ENSG00000213906	LTB4R2	leukotriene B4 receptor 2		308526	56413
ENSG00000188306	LRRIQ4	leucine rich repeats and IQ motif containing 4		426824	344657
ENSG00000214866	DCDC2C	doublecortin domain containing 2C		462855	728597
ENSG00000261013	LOC101927508	uncharacterized LOC101927508		8799391	101927508
ENSG00000139187	KLRG1	killer cell lectin like receptor G1		210527	10219
ENSG00000150093	ITGB1	integrin subunit beta 1		79923	3688
ENSG00000175911	LOC100129503	uncharacterized LOC100129503		3879425	100129503
ENSG00000271824	SMIM32	small integral membrane protein 32		433843	389332
ENSG00000157216	SSBP3	single stranded DNA binding protein 3		245964	23648
ENSG00000158769	F11R	F11 receptor		269558	50848
ENSG00000232907	DLGAP4-AS1	DLGAP4 antisense RNA 1		8801494	101926987
ENSG00000277972	CISD3	CDGSH iron sulfur domain 3		418723	284106
ENSG00000236669					
ENSG00000146938	NLGN4X	neuroligin 4 X-linked		315969	57502
ENSG00000201700	SNORD113-3	small nucleolar RNA, C/D box 113-3		474183	767563
ENSG00000214309	MBLAC1	metallo-beta-lactamase domain containing 1		413598	255374
ENSG00000265331	MIR4524B	microRNA 4524b		8648526	100847008
ENSG00000261150	EPPK1	epiplakin 1		350479	83481
ENSG00000181074	OR52N4	olfactory receptor family 52 subfamily N member 4		434761	390072
ENSG00000234456	MAGI2-AS3	MAGI2 antisense RNA 3		8570071	100505881
ENSG00000109689	STIM2	stromal interaction molecule 2		317673	57620
ENSG00000106080	FKBP14	FKBP prolyl isomerase 14		292463	55033
ENSG00000103061	SLC7A6OS	solute carrier family 7 member 6 opposite strand		355144	84138
ENSG00000031823	RANBP3	RAN binding protein 3		179310	8498
ENSG00000172890	NADSYN1	NAD synthetase 1		295031	55191
ENSG00000172992	DCAKD	dephospho-CoA kinase domain containing		340007	79877
ENSG00000165490	DDIAS	DNA damage induced apoptosis suppressor		409209	220042
ENSG00000235919	ASH1L-AS1	ASH1L antisense RNA 1		451724	645676
ENSG00000170677	SOCS6	suppressor of cytokine signaling 6		193377	9306
ENSG00000137478	FCHSD2	FCH and double SH3 domains 2		203644	9873
ENSG00000265345	MIR5188	microRNA 5188		8648522	100847004
ENSG00000232190	LINC02181	long intergenic non-protein coding RNA 2181		442374	440390
ENSG00000214344	OR4F13P	olfactory receptor family 4 subfamily F member 13 pseudogene		435572	390651
ENSG00000249885	ARHGEF38-IT1	ARHGEF38 intronic transcript 1		8762878	100874374
ENSG00000174038	C9orf131	chromosome 9 open reading frame 131		389219	138724
ENSG00000173838	MARCHF10	membrane associated ring-CH-type finger 10		401260	162333
ENSG00000187908	DMBT1	deleted in malignant brain tumors 1		36268	1755
ENSG00000162009	SSTR5	somatostatin receptor 5		155176	6755
ENSG00000139117	CPNE8	copine 8		392129	144402
ENSG00000232084	LINC01104	long intergenic non-protein coding RNA 1104		396448	150577
ENSG00000142675	CNKSR1	connector enhancer of kinase suppressor of Ras 1		211275	10256
ENSG00000163512	AZI2	5-azacytidine induced 2		326083	64343
ENSG00000205978	NYNRIN	NYN domain and retroviral integrase containing		316329	57523
ENSG00000140264	SERF2	small EDRK-rich factor 2		209594	10169
ENSG00000277215	SPANXA2-OT1	SPANXA2 overlapping transcript 1		446715	619455
ENSG00000133265	HSPBP1	HSPA (Hsp70) binding protein 1		245790	23640
ENSG00000266634	MIR3972	microRNA 3972		8624694	100616188
ENSG00000234985	RPL18P4	ribosomal protein L18 pseudogene 4		437036	392979
ENSG00000144191	CNGA3	cyclic nucleotide gated channel subunit alpha 3		26814	1261
ENSG00000188895	MSL1	MSL complex subunit 1		424410	339287
ENSG00000165861	ZFYVE1	zinc finger FYVE-type containing 1		282357	53349
ENSG00000183560	IZUMO1R	IZUMO1 receptor, JUNO		435083	390243
ENSG00000076604	TRAF4	TNF receptor associated factor 4		199096	9618
ENSG00000275465	LOC158434	uncharacterized LOC158434		400123	158434
ENSG00000172731	LRRC20	leucine rich repeat containing 20		295630	55222
ENSG00000260551	PWRN2	Prader-Willi region non-protein coding RNA 2		3467226	791115
ENSG00000236137	CD101-AS1	CD101 antisense RNA 1		8799032	101929099
ENSG00000206899	RNU6-36P	RNA, U6 small nuclear 36, pseudogene		8722686	100873757
ENSG00000130244	FAM98C	family with sequence similarity 98 member C		394424	147965
ENSG00000153294	ADGRF4	adhesion G protein-coupled receptor F4		410203	221393
ENSG00000265991	MIR4519	microRNA 4519		8624783	100616231
ENSG00000011376	LARS2	leucyl-tRNA synthetase 2, mitochondrial		241838	23395
ENSG00000259378	DCAF13P3	DDB1 and CUL4 associated factor 13 pseudogene 3		3891050	100132724
ENSG00000185652	NTF3	neurotrophin 3		118602	4908
ENSG00000236859	NIFK-AS1	NIFK antisense RNA 1		412863	254128
ENSG00000184160	ADRA2C	adrenoceptor alpha 2C		3948	152
ENSG00000164144	ARFIP1	ADP ribosylation factor interacting protein 1		259922	27236
ENSG00000186143	PRR30	proline rich 30		424891	339779
ENSG00000162910	MRPL55	mitochondrial ribosomal protein L55		384910	128308
ENSG00000144834	TAGLN3	transgelin 3		264670	29114
ENSG00000129315	CCNT1	cyclin T1		19792	904
ENSG00000151743	AMN1	antagonist of mitotic exit network 1 homolog		404729	196394
ENSG00000248872	LINC02431	long intergenic non-protein coding RNA 2431		8570687	100506122
ENSG00000180438	TPRXL	tetrapeptide repeat homeobox like (pseudogene)		428332	348825
ENSG00000115474	KCNJ13	potassium inwardly rectifying channel subfamily J member 13		81319	3769
ENSG00000066336	SPI1	Spi-1 proto-oncogene		153735	6688
ENSG00000241370	RPP21	ribonuclease P/MRP subunit p21		340322	79897
ENSG00000181215	C4orf50	chromosome 4 open reading frame 50		433727	389197
ENSG00000109320	NFKB1	nuclear factor kappa B subunit 1		116458	4790
ENSG00000188396	DYNLT4	dynein light chain Tctex-type 4		426623	343521
ENSG00000154305	MIA3	MIA SH3 domain ER export factor 3		430127	375056
ENSG00000178665	ZNF713	zinc finger protein 713		428419	349075
ENSG00000089195	TRMT6	tRNA methyltransferase 6 non-catalytic subunit		279777	51605
ENSG00000139626	ITGB7	integrin subunit beta 7		80152	3695
ENSG00000140463	BBS4	Bardet-Biedl syndrome 4		12966	585
ENSG00000181009	OR52N5	olfactory receptor family 52 subfamily N member 5		434770	390075
ENSG00000182224	CYB5D1	cytochrome b5 domain containing 1		382455	124637
ENSG00000042317	SPATA7	spermatogenesis associated 7		304155	55812
ENSG00000166558	SLC38A8	solute carrier family 38 member 8		393040	146167
ENSG00000183032	SLC25A21	solute carrier family 25 member 21		366026	89874
ENSG00000171448	ZBTB26	zinc finger and BTB domain containing 26		318486	57684
ENSG00000236799	LINC02626	long intergenic non-protein coding RNA 2626		9007075	102724589
ENSG00000145888	GLRA1	glycine receptor alpha 1		54252	2741
ENSG00000184779					
ENSG00000121316	PLBD1	phospholipase B domain containing 1		340145	79887
ENSG00000156269	NAA11	N-alpha-acetyltransferase 11, NatA catalytic subunit		360767	84779
ENSG00000177946	CENPBD1P	CENPB DNA-binding domain containing 1, pseudogene		371385	92806
ENSG00000226777	FAM30A	family with sequence similarity 30 member A		203035	9834
ENSG00000144445	KANSL1L	KAT8 regulatory NSL complex subunit 1 like		396759	151050
ENSG00000108469	RECQL5	RecQ like helicase 5		194947	9400
ENSG00000136286	MYO1G	myosin IG		323932	64005
ENSG00000144034	TPRKB	TP53RK binding protein		270041	51002
ENSG00000265617	MIR548AG2	microRNA 548ag-2		8625193	100616440
ENSG00000265507	MIR4435-1	microRNA 4435-1		8625318	100616499
ENSG00000221643	SNORA77	small nucleolar RNA, H/ACA box 77		459785	677843
ENSG00000241343	RPL36A	ribosomal protein L36a		143489	6173
ENSG00000164961	WASHC5	WASH complex subunit 5		204059	9897
ENSG00000169484	OR4K14	olfactory receptor family 4 subfamily K member 14		381339	122740
ENSG00000189045	ANKDD1B	ankyrin repeat and death domain containing 1B		463422	728780
ENSG00000076555	ACACB	acetyl-CoA carboxylase beta		1387	32
ENSG00000144401	METTL21A	methyltransferase 21A, HSPA lysine		396891	151194
ENSG00000186971	KRTAP13-4	keratin associated protein 13-4		420242	284827
ENSG00000197849	OR8G1	olfactory receptor family 8 subfamily G member 1		255551	26494
ENSG00000160602	NEK8	NIMA related kinase 8		418688	284086
ENSG00000176887	SOX11	SRY-box transcription factor 11		153375	6664
ENSG00000224788	LINC02670	long intergenic non-protein coding RNA 2670		8797931	101928298
ENSG00000132141	CCT6B	chaperonin containing TCP1 subunit 6B		220153	10693
ENSG00000158615	PPP1R15B	protein phosphatase 1 regulatory subunit 15B		362423	84919
ENSG00000100439	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B		322849	63874
ENSG00000167755	KLK6	kallikrein related peptidase 6		132999	5653
ENSG00000123815	COQ8B	coenzyme Q8B		340796	79934
ENSG00000158423	RIBC1	RIB43A domain with coiled-coils 1		400261	158787
ENSG00000173113	TRMT112	tRNA methyltransferase activator subunit 11-2		278195	51504
ENSG00000038427	VCAN	versican		31193	1462
ENSG00000124915	MYRF-AS1	MYRF antisense RNA 1		252476	26070
ENSG00000201326	SNORD115-22	small nucleolar RNA, C/D box 115-22		3156924	100033799
ENSG00000256590	TRDV3	T cell receptor delta variable 3		262177	28516
ENSG00000115904	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1		153212	6654
ENSG00000265503	MIR1269B	microRNA 1269b		8625306	100616494
ENSG00000248221	STX18-IT1	STX18 intronic transcript 1		9111147	104472519
ENSG00000205702	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)		33025	1564
ENSG00000077380	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2		37027	1781
ENSG00000105519	CAPS	calcyphosine		18105	828
ENSG00000124253	PCK1	phosphoenolpyruvate carboxykinase 1		122138	5105
ENSG00000174339	OR2Y1	olfactory receptor family 2 subfamily Y member 1		387783	134083
